transcript_id,exon_count,length
MSTRG.9920.2:1:10.821961,9,1363
MSTRG.9920.3:1:2.525619,8,1454
MSTRG.9920.4:1:2.460513,8,1459
MSTRG.9921.1:1:6.262136,9,1114
MSTRG.9921.2:1:4.670181,6,1739
MSTRG.9921.3:1:2.844903,8,1427
MSTRG.9921.4:1:2.495309,6,1734
MSTRG.9921.5:1:2.085557,7,1594
MSTRG.9922.1:1:12.312545,5,1050
MSTRG.9923.1:1:4.795487,6,937
MSTRG.9924.1:1:3.878161,5,2004
MSTRG.9924.2:1:2.081823,4,1817
MSTRG.9925.1:1:1.869334,3,538
MSTRG.9927.1:1:4.840024,3,623
MSTRG.9928.1:1:2.448927,2,657
MSTRG.9930.1:1:7.276227,6,1154
MSTRG.9932.1:1:5.892868,3,299
MSTRG.9933.1:1:8.608706,3,460
MSTRG.9934.1:1:6.568232,3,505
MSTRG.9935.1:1:5.671964,3,337
MSTRG.9936.1:1:2.057678,2,285
MSTRG.9937.1:1:6.344781,9,1369
MSTRG.9938.1:1:2.166857,2,398
MSTRG.9939.1:1:5.983108,3,246
MSTRG.9940.1:1:2.297994,3,301
MSTRG.9941.1:1:3.264551,2,346
MSTRG.9942.1:1:2.177285,2,520
MSTRG.9943.1:1:1.180653,2,457
MSTRG.9944.1:1:1.993426,3,1036
MSTRG.9944.2:1:1.743493,2,1205
MSTRG.9945.1:1:1.545657,2,784
MSTRG.9946.1:1:2.093410,2,709
MSTRG.9947.1:1:43.121975,6,866
MSTRG.9948.1:1:0.884522,2,202
MSTRG.9949.1:1:6.394044,2,236
MSTRG.9950.1:1:14.229546,2,275
MSTRG.9951.1:1:5.984344,2,256
MSTRG.9952.1:1:19.363890,5,1536
MSTRG.9953.1:1:34.591976,5,740
MSTRG.9954.1:1:1.324739,3,649
MSTRG.9955.1:1:4.069161,7,2455
MSTRG.9956.1:1:3.549076,5,644
MSTRG.9957.1:1:3.180412,3,366
MSTRG.9958.1:1:10.616406,3,825
MSTRG.9960.1:1:20.538935,2,1629
MSTRG.9961.1:1:5.400732,3,567
MSTRG.9962.1:1:6.190486,8,1515
MSTRG.9963.1:1:6.134041,2,522
MSTRG.9964.1:1:8.451968,5,941
MSTRG.9964.2:1:1.107907,3,1069
MSTRG.9964.3:1:1.034638,4,1001
MSTRG.9965.1:1:18.636997,4,1326
MSTRG.9966.1:1:11.068727,5,1051
MSTRG.9968.1:1:2.057168,2,439
MSTRG.9969.1:1:2.645740,3,723
MSTRG.9969.2:1:1.933721,4,1441
MSTRG.9970.1:1:8.217911,1,585
MSTRG.9971.1:1:3.894101,5,1123
MSTRG.9972.1:1:3.673351,3,1916
MSTRG.9973.1:1:7.385597,4,1375
MSTRG.9974.1:1:14.158734,2,1801
MSTRG.9975.1:1:6.074675,2,431
MSTRG.9976.1:1:1.817263,3,587
MSTRG.9978.1:1:5.595699,2,423
MSTRG.9979.1:1:1.429886,2,326
MSTRG.9980.1:1:3.020605,3,829
MSTRG.9981.1:1:4.362053,9,1782
MSTRG.9982.1:1:0.952562,3,260
MSTRG.9983.1:1:0.884522,2,233
MSTRG.9984.1:1:6.251014,5,743
MSTRG.9984.2:1:2.208883,5,680
MSTRG.9985.1:1:4.898405,8,1121
MSTRG.9986.1:1:2.866298,2,237
MSTRG.9987.1:1:5.446436,7,2089
MSTRG.9988.1:1:1.069136,2,436
MSTRG.9989.1:1:3.234415,3,868
MSTRG.9990.1:1:0.884522,2,277
MSTRG.9991.1:1:8.837789,4,1219
MSTRG.9991.2:1:8.091303,4,1925
MSTRG.9992.1:1:0.922907,2,530
MSTRG.9993.1:1:2.080570,3,1502
MSTRG.9994.1:1:1.575313,5,847
MSTRG.9994.2:1:1.567451,4,906
MSTRG.9995.1:1:1.465111,2,227
MSTRG.9996.1:1:7.986377,2,310
MSTRG.9998.1:1:10.597647,8,1123
MSTRG.9998.2:1:4.813738,9,993
MSTRG.9999.1:1:119.110214,3,625
MSTRG.9999.2:1:13.764298,3,622
MSTRG.9999.3:1:7.700254,5,961
MSTRG.10000.1:1:24.802917,2,268
MSTRG.10001.1:1:4.847639,2,308
MSTRG.10002.1:1:10.358997,4,1137
MSTRG.10002.2:1:33.569019,3,865
MSTRG.10003.1:1:10.269434,3,985
MSTRG.10004.1:1:10.830537,6,683
MSTRG.10005.1:1:42.000980,4,1757
MSTRG.10005.2:1:14.782126,4,1778
MSTRG.10006.1:1:88.154076,6,1172
MSTRG.10007.1:1:14.148034,8,1218
MSTRG.10008.1:1:4.898392,3,579
MSTRG.10009.1:1:36.345459,4,685
MSTRG.10010.1:1:3.331316,3,462
MSTRG.10011.1:1:2.797469,4,461
MSTRG.10012.1:1:3.870762,3,452
MSTRG.10013.1:1:2.918499,3,425
MSTRG.10013.2:1:1.535825,2,479
MSTRG.10014.1:1:6.183900,8,1255
MSTRG.10015.1:1:3.993731,3,2644
MSTRG.10016.1:1:1.339546,2,797
MSTRG.10017.1:1:2.100148,3,374
MSTRG.10018.1:1:7.393045,10,1954
MSTRG.10019.1:1:3.152723,3,551
MSTRG.10019.2:1:1.784398,3,528
MSTRG.10019.3:1:2.209561,2,608
MSTRG.10019.4:1:1.515541,3,544
MSTRG.10020.1:1:4.282413,4,908
MSTRG.10020.2:1:2.689183,4,892
MSTRG.10021.1:1:2.232878,3,410
MSTRG.10022.1:1:9.191478,7,1599
MSTRG.10022.2:1:4.052510,6,1295
MSTRG.10022.3:1:5.011815,6,1530
MSTRG.10022.4:1:15.917809,10,3463
MSTRG.10022.5:1:4.754925,6,1530
MSTRG.10022.6:1:4.007553,6,1530
MSTRG.10022.7:1:21.258478,6,1259
MSTRG.10022.8:1:4.830444,8,1531
MSTRG.10023.1:1:1.806095,2,1266
MSTRG.10024.1:1:2.932751,6,789
MSTRG.10025.1:1:19.549028,4,889
MSTRG.10026.1:1:0.884522,2,283
MSTRG.10027.1:1:10.459806,7,1283
MSTRG.10027.2:1:5.054734,7,1279
MSTRG.10028.1:1:2.384771,2,283
MSTRG.10030.1:1:5.912011,3,291
MSTRG.10031.1:1:1.388070,2,267
MSTRG.10033.1:1:49.998631,3,614
MSTRG.10033.2:1:16.324705,4,599
MSTRG.10034.1:1:21.882833,2,237
MSTRG.10035.1:1:131.518814,4,281
MSTRG.10035.2:1:25.227917,3,503
MSTRG.10035.3:1:2.810668,4,307
MSTRG.10036.1:1:9.292878,4,625
MSTRG.10036.2:1:7.696163,5,470
MSTRG.10036.3:1:6.332535,3,843
MSTRG.10037.1:1:94.598717,5,931
MSTRG.10038.1:1:2.554083,2,693
MSTRG.10039.1:1:0.884603,2,239
MSTRG.10040.1:1:1.993820,7,1751
MSTRG.10040.2:1:11.241211,8,1380
MSTRG.10040.3:1:4.500939,8,1395
MSTRG.10040.4:1:1.143826,4,1168
MSTRG.10041.1:1:3.396426,2,256
MSTRG.10042.1:1:5.570850,2,540
MSTRG.10043.1:1:3.300904,5,1264
MSTRG.10044.1:1:3.231805,2,335
MSTRG.10047.1:1:4.306338,3,1633
MSTRG.10047.2:1:22.350288,3,1521
MSTRG.10047.3:1:4.384886,3,1484
MSTRG.10048.1:1:1.392035,3,427
MSTRG.10049.1:1:1.479846,2,627
MSTRG.10050.1:1:1.198964,3,363
MSTRG.10051.1:1:2.259840,2,885
MSTRG.10052.1:1:3.917952,6,1358
MSTRG.10052.2:1:2.498656,7,1280
MSTRG.10053.1:1:7.607704,6,1303
MSTRG.10054.1:1:0.884557,2,206
MSTRG.10055.1:1:7.956167,4,1262
MSTRG.10055.2:1:3.053389,6,1085
MSTRG.10055.3:1:1.451731,5,1176
MSTRG.10055.4:1:1.260874,7,1001
MSTRG.10056.1:1:7.672961,3,913
MSTRG.10057.1:1:4.041299,20,4740
MSTRG.10057.2:1:3.316193,21,4402
MSTRG.10057.3:1:1.718283,21,4675
MSTRG.10058.1:1:1.291975,4,432
MSTRG.10059.1:1:0.884522,2,219
MSTRG.10060.1:1:1.942522,2,301
MSTRG.10062.1:1:2.138371,2,539
MSTRG.10063.1:1:3.924587,8,1844
MSTRG.10063.2:1:2.181735,7,1923
MSTRG.10063.3:1:0.902946,4,1298
MSTRG.10064.1:1:1.744667,3,508
MSTRG.10065.1:1:20.721115,6,1244
MSTRG.10065.2:1:8.192811,6,1194
MSTRG.10065.3:1:2.959466,6,1104
MSTRG.10066.1:1:30.362707,9,1667
MSTRG.10066.2:1:9.720056,9,1205
MSTRG.10066.3:1:6.749891,7,1723
MSTRG.10066.4:1:4.236795,9,1201
MSTRG.10067.1:1:7.199925,6,2759
MSTRG.10068.1:1:1.314964,2,374
MSTRG.10069.1:1:2.445959,2,1226
MSTRG.10069.2:1:1.302365,4,1039
MSTRG.10070.1:1:3.118815,4,1674
MSTRG.10070.2:1:1.471707,8,1437
MSTRG.10072.1:1:3.776452,2,518
MSTRG.10072.2:1:1.278549,4,506
MSTRG.10073.1:1:1.559760,2,224
MSTRG.10074.1:1:42.039478,4,797
MSTRG.10074.2:1:4.862561,3,1054
MSTRG.10075.1:1:43.878475,2,486
MSTRG.10077.1:1:1.693614,3,1114
MSTRG.10078.1:1:2.198668,2,280
MSTRG.10079.1:1:4.256886,2,886
MSTRG.10080.1:1:5.526420,2,480
MSTRG.10081.1:1:4.661796,3,943
MSTRG.10082.1:1:2.503750,6,800
MSTRG.10083.1:1:5.199986,9,1358
MSTRG.10084.1:1:2.806413,2,978
MSTRG.10085.1:1:4.195735,7,1929
MSTRG.10085.2:1:3.251810,8,1810
MSTRG.10085.3:1:1.488623,7,2152
MSTRG.10085.4:1:1.556174,5,2365
MSTRG.10086.1:1:2.447079,3,604
MSTRG.10087.1:1:2.132929,3,316
MSTRG.10088.1:1:1.957029,3,447
MSTRG.10089.1:1:3.040544,3,240
MSTRG.10090.1:1:10.630552,2,1086
MSTRG.10091.1:1:1.341455,2,211
MSTRG.10092.1:1:1.050127,3,454
MSTRG.10093.1:1:11.878063,9,1510
MSTRG.10093.2:1:5.163373,8,3551
MSTRG.10093.3:1:5.726010,11,4783
MSTRG.10093.4:1:2.942121,12,3504
MSTRG.10093.5:1:11.565121,3,392
MSTRG.10093.6:1:9.310844,3,392
MSTRG.10093.7:1:5.778693,3,392
MSTRG.10093.8:1:4.963782,3,1050
MSTRG.10094.1:1:18.279135,5,1050
MSTRG.10094.2:1:8.323497,5,1649
MSTRG.10094.3:1:1.888203,5,532
MSTRG.10094.4:1:8.215583,4,869
MSTRG.10094.5:1:4.751568,4,1575
MSTRG.10094.6:1:2.210716,4,857
MSTRG.10094.7:1:11.933104,3,1494
MSTRG.10094.8:1:1.224381,4,412
MSTRG.10095.1:1:3.043308,3,320
MSTRG.10096.1:1:4.885802,2,655
MSTRG.10097.1:1:1340.265503,3,986
MSTRG.10098.1:1:1051.392944,2,954
MSTRG.10099.1:1:2554.225098,1,377
MSTRG.10100.1:1:2.043660,5,1369
MSTRG.10100.2:1:56.817184,2,847
MSTRG.10101.1:1:467.610840,4,489
MSTRG.10103.1:1:40.650974,13,2515
MSTRG.10103.2:1:30.341061,4,739
MSTRG.10104.1:1:13.489531,10,5481
MSTRG.10104.2:1:3.132869,10,5473
MSTRG.10105.1:1:59.865490,6,1123
MSTRG.10106.1:1:26.986155,3,1074
MSTRG.10107.1:1:11.791092,3,837
MSTRG.10108.1:1:2.490728,2,393
MSTRG.10108.2:1:2.402680,2,388
MSTRG.10109.1:1:5.519655,2,385
MSTRG.10110.1:1:11.463838,3,205
MSTRG.10111.1:1:6.077930,2,361
MSTRG.10113.1:1:2.976805,5,421
MSTRG.10114.1:1:2.127425,2,469
MSTRG.10115.1:1:5.226629,2,304
MSTRG.10116.1:1:0.894468,2,438
MSTRG.10117.1:1:14.551647,4,1247
MSTRG.10117.2:1:0.927514,4,1238
MSTRG.10118.1:1:6.897386,4,913
MSTRG.10118.2:1:2.719359,5,838
MSTRG.10118.3:1:1.284210,4,898
MSTRG.10119.1:1:45.185394,2,224
MSTRG.10120.1:1:10.675947,14,2404
MSTRG.10121.1:1:4.579565,2,809
MSTRG.10122.1:1:3.100477,4,579
MSTRG.10123.1:1:3.858634,2,326
MSTRG.10123.2:1:7.702808,2,346
MSTRG.10124.1:1:20.584724,5,1341
MSTRG.10124.2:1:4.034215,3,1575
MSTRG.10125.1:1:30.887272,6,1505
MSTRG.10125.2:1:38.346840,6,1727
MSTRG.10125.3:1:20.183577,6,1499
MSTRG.10126.1:1:24.354017,5,1960
MSTRG.10127.1:1:11.221365,7,1037
MSTRG.10129.1:1:8.550935,6,1277
MSTRG.10129.2:1:7.490446,5,1347
MSTRG.10129.3:1:1.856512,4,1559
MSTRG.10130.1:1:4.411193,2,835
MSTRG.10131.1:1:4.578831,7,1097
MSTRG.10132.1:1:1089.923828,3,458
MSTRG.10132.2:1:1439.526733,4,335
MSTRG.10133.1:1:16.087742,5,990
MSTRG.10133.2:1:5.734989,4,1516
MSTRG.10134.1:1:7.484119,10,2509
MSTRG.10135.1:1:61.062191,1,596
MSTRG.10136.1:1:11.590932,2,738
MSTRG.10137.1:1:6.535818,7,1078
MSTRG.10137.2:1:2.570388,6,1198
MSTRG.10137.3:1:60.167522,5,612
MSTRG.10138.1:1:3.805942,7,1383
MSTRG.10139.1:1:5.408470,2,2223
MSTRG.10141.1:1:8.790917,2,443
MSTRG.10142.1:1:1.586284,3,513
MSTRG.10143.1:1:4.252739,4,950
MSTRG.10143.2:1:61.498917,3,544
MSTRG.10144.1:1:1.801206,4,493
MSTRG.10145.1:1:3.778784,2,1328
MSTRG.10145.2:1:2.141265,5,1019
MSTRG.10146.1:1:1.973167,2,335
MSTRG.10147.1:1:6.088540,3,1285
MSTRG.10147.2:1:1.784404,5,1162
MSTRG.10148.1:1:2.855624,2,481
MSTRG.10149.1:1:6.252327,6,1028
MSTRG.10150.1:1:1.810024,2,330
MSTRG.10151.1:1:6.795999,4,689
MSTRG.10152.1:1:13.543590,2,475
MSTRG.10153.1:1:2.301584,3,326
MSTRG.10154.1:1:31.274548,4,696
MSTRG.10155.1:1:79.466850,4,679
MSTRG.10156.1:1:35.772781,7,1124
MSTRG.10156.2:1:3.728408,9,3325
MSTRG.10156.3:1:11.954577,3,1181
MSTRG.10157.1:1:13.427857,4,608
MSTRG.10158.1:1:151.303284,2,404
MSTRG.10159.1:1:4.858122,5,519
MSTRG.10159.2:1:3.012127,3,714
MSTRG.10159.3:1:1.304332,4,657
MSTRG.10160.1:1:2.463418,3,731
MSTRG.10161.1:1:1.780353,3,732
MSTRG.10162.1:1:2.190518,2,1093
MSTRG.10163.1:1:9.994218,1,311
MSTRG.10164.1:1:2.943007,2,254
MSTRG.10165.1:1:25.201897,6,1486
MSTRG.10166.1:1:4.384226,2,495
MSTRG.10167.1:1:62.806667,3,734
MSTRG.10167.2:1:50.666367,6,2297
MSTRG.10167.3:1:13.883909,5,2291
MSTRG.10167.4:1:11.513161,5,2293
MSTRG.10167.5:1:11.010389,6,2291
MSTRG.10167.6:1:4.837611,6,2293
MSTRG.10168.1:1:3.332061,2,849
MSTRG.10169.1:1:8.975947,5,577
MSTRG.10170.1:1:2.219436,2,232
MSTRG.10171.1:1:2.377727,6,657
MSTRG.10172.1:1:3.118003,7,1675
MSTRG.10173.1:1:1.056379,3,406
MSTRG.10174.1:1:7.227428,12,2314
MSTRG.10175.1:1:1.969568,2,386
MSTRG.10176.1:1:1.871898,4,1406
MSTRG.10177.1:1:2.603956,3,1021
MSTRG.10178.1:1:1.590744,5,1083
MSTRG.10178.2:1:20.950079,4,1103
MSTRG.10167.7:1:63.858646,5,2225
MSTRG.10179.1:1:1.489888,9,1117
MSTRG.10179.2:1:1.609400,10,1233
MSTRG.10179.3:1:7.236507,10,1155
MSTRG.10180.1:1:7.762152,4,349
MSTRG.10181.1:1:1.369953,2,408
MSTRG.10182.1:1:4.620121,4,665
MSTRG.10182.2:1:1.056741,4,629
MSTRG.10183.1:1:3.627306,5,428
MSTRG.10183.2:1:3.604767,5,452
MSTRG.10185.1:1:4.203625,3,406
MSTRG.10185.2:1:1.331706,2,476
MSTRG.10186.1:1:20.670952,3,901
MSTRG.10187.1:1:39.764999,5,1277
MSTRG.10188.1:1:25.074072,8,1596
MSTRG.10188.2:1:0.975338,9,1434
MSTRG.10189.1:1:23.695768,2,432
MSTRG.10190.1:1:2.165484,2,888
MSTRG.10191.1:1:2.152144,2,954
MSTRG.10192.1:1:1.781800,2,300
MSTRG.10193.1:1:0.919183,6,1111
MSTRG.10193.2:1:22.834942,6,1114
MSTRG.10194.1:1:11.834272,4,2781
MSTRG.10195.1:1:1.300022,3,322
MSTRG.10196.1:1:5.346424,2,338
MSTRG.10197.1:1:4.395032,3,253
MSTRG.10198.1:1:2.063395,3,390
MSTRG.10199.1:1:4.621459,3,280
MSTRG.10200.1:1:2.416139,3,375
MSTRG.10201.1:1:4.639285,3,280
MSTRG.10203.1:1:6.329631,9,1924
MSTRG.10204.1:1:7.120410,5,415
MSTRG.10204.2:1:2.104625,4,507
MSTRG.10205.1:1:11.960753,2,498
MSTRG.10205.2:1:10.773314,3,407
MSTRG.10206.1:1:28.102798,3,331
MSTRG.10207.1:1:34.405357,3,397
MSTRG.10207.2:1:12.019639,2,522
MSTRG.10208.1:1:10.319762,8,852
MSTRG.10209.1:1:4.818371,3,629
MSTRG.10209.2:1:1.550524,2,715
MSTRG.10210.1:1:5.974220,2,670
MSTRG.10211.1:1:1.815029,2,249
MSTRG.10212.1:1:8.238868,6,1463
MSTRG.10212.2:1:2.362909,5,1555
MSTRG.10213.1:1:1.212500,3,447
MSTRG.10214.1:1:1.827335,3,371
MSTRG.10215.1:1:0.887977,2,255
MSTRG.10216.1:1:4.713850,2,308
MSTRG.10217.1:1:1.557656,2,392
MSTRG.10218.1:1:47.337605,7,877
MSTRG.10218.2:1:37.702473,6,951
MSTRG.10218.3:1:2.464862,5,417
MSTRG.10219.1:1:38.664494,2,378
MSTRG.10220.1:1:5.086985,5,1924
MSTRG.10220.2:1:4.375179,5,1927
MSTRG.10220.3:1:5.005966,3,2125
MSTRG.10220.4:1:1.639920,6,1847
MSTRG.10220.5:1:1.641940,4,2058
MSTRG.10220.6:1:1.075209,3,2128
MSTRG.10221.1:1:2.467967,2,529
MSTRG.10223.1:1:0.934919,3,305
MSTRG.10225.1:1:4.716228,3,266
MSTRG.10226.1:1:5.969699,2,473
MSTRG.10227.1:1:3.958785,2,617
MSTRG.10228.1:1:7.519774,2,324
MSTRG.10229.1:1:1.342568,3,265
MSTRG.10230.1:1:106.119164,2,534
MSTRG.10233.1:1:1.882545,2,452
MSTRG.10234.1:1:1.115985,2,321
MSTRG.10235.1:1:2.194278,3,399
MSTRG.10237.1:1:0.895114,2,282
MSTRG.10238.1:1:6.498654,2,2181
MSTRG.10239.1:1:2.423501,2,1053
MSTRG.10240.1:1:5.881483,4,1432
MSTRG.10240.2:1:4.289713,8,1522
MSTRG.10240.3:1:130.474838,2,275
MSTRG.10242.1:1:27.620188,2,639
MSTRG.10243.1:1:3.934041,6,1205
MSTRG.10245.1:1:1.615647,3,1152
MSTRG.10246.1:1:11.497230,1,344
MSTRG.10247.1:1:9.763021,3,394
MSTRG.10248.1:1:1.414663,4,348
MSTRG.10250.1:1:841.914795,3,387
MSTRG.10251.1:1:11.088909,3,1311
MSTRG.10252.1:1:9.636675,5,782
MSTRG.10253.1:1:16.083355,3,450
MSTRG.10253.2:1:4.625067,2,548
MSTRG.10254.1:1:25.568672,5,1705
MSTRG.10254.2:1:429.780273,3,871
MSTRG.10254.3:1:23.853033,3,802
MSTRG.10255.1:1:40.282013,4,1150
MSTRG.10256.1:1:8.394291,3,883
MSTRG.10256.2:1:1.168403,3,886
MSTRG.10257.1:1:350.124329,4,758
MSTRG.10258.1:1:2.687755,2,439
MSTRG.10259.1:1:7.637314,3,3210
MSTRG.10260.1:1:8.644814,4,2736
MSTRG.10261.1:1:5.621727,2,1646
MSTRG.10262.1:1:5.252105,3,484
MSTRG.10263.1:1:1.112744,2,207
MSTRG.10264.1:1:71.757317,7,870
MSTRG.10265.1:1:50.942722,6,1039
MSTRG.10266.1:1:1.204640,2,291
MSTRG.10267.1:1:8.780022,2,718
MSTRG.10270.1:1:1.386356,3,201
MSTRG.10271.1:1:4.078808,3,471
MSTRG.10271.2:1:3.928592,2,637
MSTRG.10271.3:1:1.727331,4,401
MSTRG.10272.1:1:7.852417,3,274
MSTRG.10274.1:1:6.157984,5,862
MSTRG.10275.1:1:5.834185,2,737
MSTRG.10274.2:1:9.110637,2,621
MSTRG.10276.1:1:3.752100,2,200
MSTRG.10277.1:1:3.293309,2,244
MSTRG.10278.1:1:5.320142,2,261
MSTRG.10279.1:1:2.156108,2,303
MSTRG.10280.1:1:1.109042,3,266
MSTRG.10281.1:1:1.160078,3,281
MSTRG.10282.1:1:4.275795,3,1215
MSTRG.10283.1:1:7.423831,1,344
MSTRG.10284.1:1:16.725506,4,721
MSTRG.10285.1:1:1.080486,2,296
MSTRG.10287.1:1:2.178742,3,503
MSTRG.10288.1:1:1.885642,2,1218
MSTRG.10289.1:1:1.266474,3,221
MSTRG.10290.1:1:1.113948,4,505
MSTRG.10291.1:1:5.813516,1,645
MSTRG.10294.1:1:718.424622,3,406
MSTRG.10294.2:1:84.291740,4,772
MSTRG.10295.1:1:15.066571,2,363
MSTRG.10296.1:1:10.994018,4,639
MSTRG.10297.1:1:1.450288,3,549
MSTRG.10298.1:1:5.289196,2,1391
MSTRG.10298.2:1:4.980425,3,1310
MSTRG.10299.1:1:112.238739,7,1264
MSTRG.10299.2:1:36.995491,5,2188
MSTRG.10300.1:1:735.488342,2,351
MSTRG.10301.1:1:19.888557,4,1044
MSTRG.10302.1:1:3.455709,3,873
MSTRG.10302.2:1:6.188130,3,802
MSTRG.10303.1:1:376.685242,4,640
MSTRG.10304.1:1:1.858594,2,292
MSTRG.10305.1:1:2.436013,3,367
MSTRG.10306.1:1:2.144460,2,355
MSTRG.10307.1:1:5.247583,5,2398
MSTRG.10308.1:1:8.601354,2,484
MSTRG.10309.1:1:1.703266,2,213
MSTRG.10310.1:1:1.126853,2,207
MSTRG.10311.1:1:1.426218,2,253
MSTRG.10312.1:1:1.574533,2,994
MSTRG.10313.1:1:23.375217,5,358
MSTRG.10314.1:1:1.438763,4,481
MSTRG.10315.1:1:2.502281,3,425
MSTRG.10318.1:1:1.881881,2,249
MSTRG.10319.1:1:4.536087,2,1347
MSTRG.10320.1:1:6.963343,2,1178
MSTRG.10321.1:1:1.558720,3,271
MSTRG.10322.1:1:10.974780,2,423
MSTRG.10323.1:1:10.834551,2,407
MSTRG.10324.1:1:4.330226,3,241
MSTRG.10325.1:1:21.826473,2,687
MSTRG.10326.1:1:11.126968,2,295
MSTRG.10327.1:1:3.614838,2,238
MSTRG.10328.1:1:7.930548,3,446
MSTRG.10328.2:1:3.890843,2,566
MSTRG.10328.3:1:2.014883,3,418
MSTRG.10328.4:1:1.313796,3,413
MSTRG.10329.1:1:2.865705,2,724
MSTRG.10332.1:1:10.542096,2,471
MSTRG.10332.2:1:53.093452,3,547
MSTRG.10333.1:1:24.862650,2,1038
MSTRG.10333.2:1:76.535492,2,739
MSTRG.10332.3:1:22.201391,2,544
MSTRG.10334.1:1:5.656979,2,676
MSTRG.10335.1:1:2.758842,2,1176
MSTRG.10336.1:1:24.732273,9,2856
MSTRG.10337.1:1:1.716855,2,402
MSTRG.10338.1:1:5.172916,3,464
MSTRG.10339.1:1:3.384462,2,822
MSTRG.10339.2:1:1.113397,3,722
MSTRG.10341.1:1:5.306646,2,249
MSTRG.10343.1:1:5.002647,3,690
MSTRG.10344.1:1:20.906607,3,811
MSTRG.10345.1:1:3.504333,3,416
MSTRG.10346.1:1:8.481995,3,265
MSTRG.10347.1:1:2.551031,5,1125
MSTRG.10347.2:1:2.418487,7,1465
MSTRG.10350.1:1:4.627234,5,1931
MSTRG.10351.1:1:10.846367,4,1931
MSTRG.10351.2:1:1.806909,5,1869
MSTRG.10352.1:1:82.298027,3,798
MSTRG.10352.2:1:10.102136,3,776
MSTRG.10353.1:1:55.858994,4,743
MSTRG.10353.2:1:9.189974,6,422
MSTRG.10353.3:1:21.925755,3,1037
MSTRG.10353.4:1:8.127366,4,756
MSTRG.10354.1:1:65.360008,1,535
MSTRG.10355.1:1:21.743622,2,637
MSTRG.10356.1:1:10.744820,3,533
MSTRG.10356.2:1:25.207645,4,247
MSTRG.10357.1:1:78.744637,5,1110
MSTRG.10358.1:1:89.022995,2,412
MSTRG.10359.1:1:62.174927,2,299
MSTRG.10360.1:1:1.168781,5,1029
MSTRG.10360.2:1:1.010524,4,1101
MSTRG.10361.1:1:18.566921,8,2067
MSTRG.10361.2:1:5.261172,5,2269
MSTRG.10364.1:1:4.326054,2,474
MSTRG.10365.1:1:11.789062,4,560
MSTRG.10365.2:1:2.077380,4,557
MSTRG.10366.1:1:2.399450,3,565
MSTRG.10366.2:1:1.578681,2,693
MSTRG.10367.1:1:1.803270,3,574
MSTRG.10368.1:1:2.068772,2,357
MSTRG.10369.1:1:1.725906,3,322
MSTRG.10370.1:1:2.722887,3,612
MSTRG.10371.1:1:0.901797,3,239
MSTRG.10372.1:1:5.882874,6,1074
MSTRG.10372.2:1:5.883229,4,1235
MSTRG.10372.3:1:3.769520,5,1153
MSTRG.10373.1:1:24.216578,6,1061
MSTRG.10374.1:1:2.168559,3,560
MSTRG.10375.1:1:27.750010,5,1192
MSTRG.10375.2:1:11.490423,3,1310
MSTRG.10376.1:1:8.691052,2,707
MSTRG.10376.2:1:4.955469,2,736
MSTRG.10377.1:1:37.021107,7,763
MSTRG.10378.1:1:24.315884,7,1538
MSTRG.10379.1:1:13.491003,3,1087
MSTRG.10379.2:1:1.551423,2,1159
MSTRG.10380.1:1:3.012550,3,1877
MSTRG.10380.2:1:1.341197,4,1743
MSTRG.10381.1:1:0.939861,2,488
MSTRG.10382.1:1:1.379661,2,622
MSTRG.10383.1:1:15.360712,7,1861
MSTRG.10383.2:1:10.893121,8,1743
MSTRG.10384.1:1:3.330096,2,950
MSTRG.10384.2:1:2.474741,2,959
MSTRG.10385.1:1:4.446240,2,995
MSTRG.10386.1:1:2.797073,3,670
MSTRG.10387.1:1:4.177084,2,414
MSTRG.10389.1:1:3.246512,2,372
MSTRG.10389.2:1:1.007701,3,308
MSTRG.10390.1:1:3.723299,3,1678
MSTRG.10390.2:1:2.713738,4,773
MSTRG.10390.3:1:4.246810,4,1009
MSTRG.10391.1:1:6.299400,4,1095
MSTRG.10392.1:1:3.378736,4,994
MSTRG.10392.2:1:1.722356,5,938
MSTRG.10393.1:1:17.478617,5,1069
MSTRG.10394.1:1:2.828106,2,636
MSTRG.10395.1:1:8.308603,2,319
MSTRG.10396.1:1:2.043585,2,442
MSTRG.10397.1:1:0.884522,2,264
MSTRG.10398.1:1:2.131931,3,868
MSTRG.10399.1:1:7.038400,2,546
MSTRG.10400.1:1:7.907629,4,609
MSTRG.10400.2:1:3.564098,5,546
MSTRG.10401.1:1:3.757115,2,210
MSTRG.10402.1:1:9.222955,2,446
MSTRG.10402.2:1:4.027163,2,256
MSTRG.10402.3:1:6.009845,2,501
MSTRG.10403.1:1:3.319992,3,967
MSTRG.10404.1:1:8.534733,2,245
MSTRG.10405.1:1:3.866136,3,825
MSTRG.10405.2:1:2.921722,2,878
MSTRG.10406.1:1:1.566410,2,293
MSTRG.10407.1:1:1.512665,3,557
MSTRG.10407.2:1:1.658557,2,674
MSTRG.10408.1:1:3.324778,2,203
MSTRG.10409.1:1:2.786080,3,263
MSTRG.10410.1:1:1.995703,2,320
MSTRG.10411.1:1:2.108829,3,246
MSTRG.10412.1:1:3.778490,3,773
MSTRG.10413.1:1:4.269094,4,665
MSTRG.10414.1:1:26.098635,4,857
MSTRG.10414.2:1:11.549058,5,1554
